cluster_id	dup_class4	chrom	n_members	members	n_links_total	n_distinct_elem_total	n_enhancer_elem_min	n_enhancer_elem_max	n_enhancer_elem_sum	n_shared_enhancer_any	n_shared_enhancer_in_window	shared_frac	mean_open_enh	per_member
clust0014	clustered_SSD_tandem	chr18	2	ZNF516,ZNF236	45	41	21	22	43	4	3	0.0975609756097561	8.3231145021645	ZNF516:links=22,enh=21;ZNF236:links=23,enh=22
clust0015	clustered_SSD_tandem	chr19	2	ZNF788,ZNF625	0	0	0	0	0	0	0	nan	nan	ZNF788:links=0,enh=0;ZNF625:links=0,enh=0
clust0016	clustered_SSD_tandem	chr19	3	AKAP8,AKAP8L,WIZ	62	35	14	27	59	17	9	0.4857142857142857	9.582662786596119	AKAP8:links=28,enh=27;AKAP8L:links=19,enh=18;WIZ:links=15,enh=14
clust0018	clustered_SSD_tandem	chr19	2	ZNF576,ZNF428	47	30	21	24	45	17	13	0.5666666666666667	11.544819940476192	ZNF576:links=25,enh=24;ZNF428:links=22,enh=21
clust0019	clustered_SSD_tandem	chr19	6	ZNF579,FIZ1,ZNF865,ZNF784,ZNF580,ZNF581	131	50	18	24	125	25	18	0.5	9.634610639445837	ZNF579:links=20,enh=19;FIZ1:links=24,enh=23;ZNF865:links=19,enh=18;ZNF784:links=25,enh=24;ZNF580:links=21,enh=20;ZNF581:links=22,enh=21
clust0063	clustered_SSD_tandem	chr19	3	ZSCAN5B,ZSCAN5C,ZSCAN5A	23	23	0	22	22	0	0	0.0	8.263009090909092	ZSCAN5B:links=0,enh=0;ZSCAN5C:links=0,enh=0;ZSCAN5A:links=23,enh=22
clust0064	clustered_SSD_tandem	chr19	2	ZSCAN1,ZSCAN18	23	23	0	22	22	0	0	0.0	12.206063636363636	ZSCAN1:links=0,enh=0;ZSCAN18:links=23,enh=22
clust0020	clustered_SSD_tandem	chr19	2	ZNF497,ZNF837	51	32	24	25	49	19	14	0.59375	10.548161333333333	ZNF497:links=25,enh=24;ZNF837:links=26,enh=25
clust0060	clustered_SSD_tandem	chr2	4	SP110,SP140,SP140L,SP100	93	47	18	28	89	28	24	0.5957446808510638	8.994220914502165	SP110:links=22,enh=21;SP140:links=23,enh=22;SP140L:links=19,enh=18;SP100:links=29,enh=28
clust0074	clustered_SSD_tandem	chr21	2	OLIG2,OLIG1	0	0	0	0	0	0	0	nan	nan	OLIG2:links=0,enh=0;OLIG1:links=0,enh=0
clust0065	clustered_SSD_tandem	chr6	2	ZNF165,ZSCAN16	11	11	0	10	10	0	0	0.0	14.377780000000001	ZNF165:links=11,enh=10;ZSCAN16:links=0,enh=0
clust0066	clustered_SSD_tandem	chr6	3	ZSCAN31,ZSCAN12,ZSCAN23	38	30	0	19	36	8	5	0.26666666666666666	14.405680185758513	ZSCAN31:links=18,enh=17;ZSCAN12:links=0,enh=0;ZSCAN23:links=20,enh=19
clust0075	clustered_SSD_tandem	chr7	2	TWIST1,FERD3L	0	0	0	0	0	0	0	nan	nan	TWIST1:links=0,enh=0;FERD3L:links=0,enh=0
clust0026	clustered_SSD_tandem	chr7	2	ZNF107,ZNF138	38	25	16	20	36	13	9	0.52	8.433681875	ZNF107:links=17,enh=16;ZNF138:links=21,enh=20
clust0037	clustered_SSD_tandem	chr7	2	GTF2IRD1,GTF2I	34	32	16	16	32	2	2	0.0625	10.243415625	GTF2IRD1:links=17,enh=16;GTF2I:links=17,enh=16
clust0027	clustered_SSD_tandem	chr7	2	REPIN1,ZNF775	40	30	18	20	38	10	9	0.3333333333333333	8.398742777777777	REPIN1:links=21,enh=20;ZNF775:links=19,enh=18
clust0029	clustered_SSD_tandem	chr9	3	DMRT1,DMRT3,DMRT2	0	0	0	0	0	0	0	nan	nan	DMRT1:links=0,enh=0;DMRT3:links=0,enh=0;DMRT2:links=0,enh=0
clust0004	clustered_SSD_tandem	chr9	2	ZBTB6,ZBTB26	42	35	20	20	40	7	4	0.2	8.661655	ZBTB6:links=21,enh=20;ZBTB26:links=21,enh=20
clust0005	clustered_SSD_tandem	chr9	2	ZBTB43,ZBTB34	55	48	24	29	53	7	6	0.14583333333333334	11.230421479885056	ZBTB43:links=25,enh=24;ZBTB34:links=30,enh=29
clust0055	clustered_SSD_tandem	chrX	3	RHOXF2B,RHOXF1,RHOXF2	14	14	0	13	13	0	0	0.0	18.285415384615387	RHOXF2B:links=14,enh=13;RHOXF1:links=0,enh=0;RHOXF2:links=0,enh=0
clust0002	clustered_cis_ohnolog	chr1	2	ZBTB8B,ZBTB8A	21	21	0	20	20	0	0	0.0	10.323075000000001	ZBTB8B:links=0,enh=0;ZBTB8A:links=21,enh=20
clust0034	clustered_cis_ohnolog	chr1	2	FOXE3,FOXD2	18	18	0	17	17	0	0	0.0	10.324529411764706	FOXE3:links=0,enh=0;FOXD2:links=18,enh=17
clust0030	clustered_cis_ohnolog	chr1	2	ETV3L,ETV3	20	20	0	19	19	0	0	0.0	10.986810526315788	ETV3L:links=0,enh=0;ETV3:links=20,enh=19
clust0039	clustered_cis_ohnolog	chr1	2	PBX1,LMX1A	0	0	0	0	0	0	0	nan	nan	PBX1:links=0,enh=0;LMX1A:links=0,enh=0
clust0040	clustered_cis_ohnolog	chr10	2	TLX1,LBX1	0	0	0	0	0	0	0	nan	nan	TLX1:links=0,enh=0;LBX1:links=0,enh=0
clust0041	clustered_cis_ohnolog	chr10	2	HMX3,HMX2	32	23	14	16	30	9	7	0.391304347826087	11.412887053571428	HMX3:links=15,enh=14;HMX2:links=17,enh=16
clust0031	clustered_cis_ohnolog	chr11	2	ELF5,EHF	0	0	0	0	0	0	0	nan	nan	ELF5:links=0,enh=0;EHF:links=0,enh=0
clust0032	clustered_cis_ohnolog	chr11	2	ETS1,FLI1	48	48	19	27	46	0	0	0.0	8.509252826510721	ETS1:links=28,enh=27;FLI1:links=20,enh=19
clust0007	clustered_cis_ohnolog	chr12	2	SP7,SP1	22	22	0	21	21	0	0	0.0	11.189166666666669	SP7:links=0,enh=0;SP1:links=22,enh=21
clust0076	clustered_cis_ohnolog	chr12	2	AC023509.3,ATF7	17	17	0	16	16	0	0	0.0	11.5942	AC023509.3:links=0,enh=0;ATF7:links=17,enh=16
clust0071	clustered_cis_ohnolog	chr12	2	MYF6,MYF5	0	0	0	0	0	0	0	nan	nan	MYF6:links=0,enh=0;MYF5:links=0,enh=0
clust0069	clustered_cis_ohnolog	chr12	2	TBX5,TBX3	0	0	0	0	0	0	0	nan	nan	TBX5:links=0,enh=0;TBX3:links=0,enh=0
clust0043	clustered_cis_ohnolog	chr13	3	GSX1,PDX1,CDX2	0	0	0	0	0	0	0	nan	nan	GSX1:links=0,enh=0;PDX1:links=0,enh=0;CDX2:links=0,enh=0
clust0008	clustered_cis_ohnolog	chr13	2	KLF5,KLF12	50	47	19	29	48	3	3	0.06382978723404255	8.20777450090744	KLF5:links=20,enh=19;KLF12:links=30,enh=29
clust0009	clustered_cis_ohnolog	chr13	2	ZIC5,ZIC2	18	18	0	17	17	0	0	0.0	9.015970588235295	ZIC5:links=0,enh=0;ZIC2:links=18,enh=17
clust0044	clustered_cis_ohnolog	chr14	2	NKX2-1,NKX2-8	0	0	0	0	0	0	0	nan	nan	NKX2-1:links=0,enh=0;NKX2-8:links=0,enh=0
clust0045	clustered_cis_ohnolog	chr14	3	SIX6,SIX1,SIX4	46	42	0	23	44	4	1	0.09523809523809523	8.999890269151141	SIX6:links=24,enh=23;SIX1:links=22,enh=21;SIX4:links=0,enh=0
clust0077	clustered_cis_ohnolog	chr14	3	FOS,JDP2,BATF	57	43	16	20	54	13	12	0.3023255813953488	10.330042638888889	FOS:links=19,enh=18;JDP2:links=17,enh=16;BATF:links=21,enh=20
clust0046	clustered_cis_ohnolog	chr16	3	IRX3,IRX5,IRX6	34	32	0	18	32	2	2	0.0625	9.66552261904762	IRX3:links=19,enh=18;IRX5:links=15,enh=14;IRX6:links=0,enh=0
clust0012	clustered_cis_ohnolog	chr16	2	ZNF469,ZFPM1	26	26	0	25	25	0	0	0.0	7.590931999999999	ZNF469:links=0,enh=0;ZFPM1:links=26,enh=25
clust0057	clustered_cis_ohnolog	chr17	2	THRA,NR1D1	50	33	20	28	48	17	17	0.5151515151515151	8.430703928571429	THRA:links=29,enh=28;NR1D1:links=21,enh=20
clust0067	clustered_cis_ohnolog	chr17	3	STAT5B,STAT5A,STAT3	68	43	19	25	65	19	17	0.4418604651162791	8.931796253968253	STAT5B:links=22,enh=21;STAT5A:links=20,enh=19;STAT3:links=26,enh=25
clust0013	clustered_cis_ohnolog	chr17	2	SP6,SP2	25	25	0	24	24	0	0	0.0	8.000133333333332	SP6:links=0,enh=0;SP2:links=25,enh=24
clust0047	clustered_cis_ohnolog	chr17	2	DLX4,DLX3	49	41	23	24	47	8	6	0.1951219512195122	11.946926721014494	DLX4:links=24,enh=23;DLX3:links=25,enh=24
clust0070	clustered_cis_ohnolog	chr17	2	TBX2,TBX4	0	0	0	0	0	0	0	nan	nan	TBX2:links=0,enh=0;TBX4:links=0,enh=0
clust0056	clustered_cis_ohnolog	chr19	2	MEF2B,BORCS8-MEF2B	20	20	0	19	19	0	0	0.0	9.77064736842105	MEF2B:links=20,enh=19;BORCS8-MEF2B:links=0,enh=0
clust0017	clustered_cis_ohnolog	chr19	3	ZNF536,TSHZ3,ZNF507	30	28	0	16	28	2	2	0.07142857142857142	8.951149999999998	ZNF536:links=0,enh=0;TSHZ3:links=13,enh=12;ZNF507:links=17,enh=16
clust0078	clustered_cis_ohnolog	chr19	2	CEBPA,CEBPG	39	32	16	21	37	7	4	0.21875	9.59714717261905	CEBPA:links=17,enh=16;CEBPG:links=22,enh=21
clust0048	clustered_cis_ohnolog	chr19	2	TPRX1,CRX	0	0	0	0	0	0	0	nan	nan	TPRX1:links=0,enh=0;CRX:links=0,enh=0
clust0049	clustered_cis_ohnolog	chr2	2	SIX3,SIX2	0	0	0	0	0	0	0	nan	nan	SIX3:links=0,enh=0;SIX2:links=0,enh=0
clust0050	clustered_cis_ohnolog	chr2	2	DLX1,DLX2	44	37	14	28	42	7	7	0.1891891891891892	9.395626785714285	DLX1:links=15,enh=14;DLX2:links=29,enh=28
clust0068	clustered_cis_ohnolog	chr2	2	STAT1,STAT4	46	34	19	25	44	12	12	0.35294117647058826	10.758640631578947	STAT1:links=20,enh=19;STAT4:links=26,enh=25
clust0051	clustered_cis_ohnolog	chr20	2	NKX2-4,NKX2-2	0	0	0	0	0	0	0	nan	nan	NKX2-4:links=0,enh=0;NKX2-2:links=0,enh=0
clust0021	clustered_cis_ohnolog	chr20	4	SALL4,ZFP64,TSHZ2,ZNF217	46	46	0	31	44	0	0	0.0	9.782074689826302	SALL4:links=0,enh=0;ZFP64:links=14,enh=13;TSHZ2:links=0,enh=0;ZNF217:links=32,enh=31
clust0033	clustered_cis_ohnolog	chr21	2	ERG,ETS2	50	41	20	28	48	9	7	0.21951219512195122	6.976465357142857	ERG:links=21,enh=20;ETS2:links=29,enh=28
clust0022	clustered_cis_ohnolog	chr22	2	ZNF280B,ZNF280A	19	19	0	18	18	0	0	0.0	10.027188888888888	ZNF280B:links=19,enh=18;ZNF280A:links=0,enh=0
clust0058	clustered_cis_ohnolog	chr3	3	NR1D2,THRB,RARB	13	13	0	12	12	0	0	0.0	7.025408333333332	NR1D2:links=13,enh=12;THRB:links=0,enh=0;RARB:links=0,enh=0
clust0023	clustered_cis_ohnolog	chr3	4	ZNF660,ZNF35,ZNF502,ZNF501	21	21	0	20	20	0	0	0.0	7.418710000000002	ZNF660:links=0,enh=0;ZNF35:links=21,enh=20;ZNF502:links=0,enh=0;ZNF501:links=0,enh=0
clust0024	clustered_cis_ohnolog	chr3	2	ZIC4,ZIC1	0	0	0	0	0	0	0	nan	nan	ZIC4:links=0,enh=0;ZIC1:links=0,enh=0
clust0052	clustered_cis_ohnolog	chr5	3	IRX4,IRX2,IRX1	0	0	0	0	0	0	0	nan	nan	IRX4:links=0,enh=0;IRX2:links=0,enh=0;IRX1:links=0,enh=0
clust0036	clustered_cis_ohnolog	chr6	3	FOXQ1,FOXF2,FOXC1	0	0	0	0	0	0	0	nan	nan	FOXQ1:links=0,enh=0;FOXF2:links=0,enh=0;FOXC1:links=0,enh=0
clust0001	clustered_cis_ohnolog	chr6	2	TFAP2D,TFAP2B	0	0	0	0	0	0	0	nan	nan	TFAP2D:links=0,enh=0;TFAP2B:links=0,enh=0
clust0025	clustered_cis_ohnolog	chr7	2	SP8,SP4	15	15	0	14	14	0	0	0.0	11.642521428571428	SP8:links=0,enh=0;SP4:links=15,enh=14
clust0053	clustered_cis_ohnolog	chr7	2	DLX6,DLX5	0	0	0	0	0	0	0	nan	nan	DLX6:links=0,enh=0;DLX5:links=0,enh=0
clust0054	clustered_cis_ohnolog	chr8	2	NKX3-1,NKX2-6	43	30	18	23	41	13	7	0.43333333333333335	10.600173067632849	NKX3-1:links=19,enh=18;NKX2-6:links=24,enh=23
clust0028	clustered_cis_ohnolog	chr8	4	ZFP41,AC138696.1,GLI4,ZNF696	80	50	0	28	77	22	12	0.44	8.856393015873016	ZFP41:links=29,enh=28;AC138696.1:links=0,enh=0;GLI4:links=26,enh=25;ZNF696:links=25,enh=24
clust0059	clustered_cis_ohnolog	chr9	2	NR5A1,NR6A1	27	27	0	26	26	0	0	0.0	11.29593076923077	NR5A1:links=0,enh=0;NR6A1:links=27,enh=26
